Assumed Start Date,Rainfall in mm,Rainfall in m,Julian Day,
1943-08-23,8.1,0.0081,965,
1943-08-24,34.3,0.0343,966,
1943-08-25,0,0,967,
1943-08-26,0,0,968,
1943-08-27,0,0,969,
1943-08-28,0,0,970,
1943-08-29,0,0,971,
1943-08-30,0,0,972,
1943-08-31,0,0,973,
1943-09-01,9.1,0.0091,974,
1943-09-02,0,0,975,
1943-09-03,0,0,976,
1943-09-04,31,0.031,977,
1943-09-05,0,0,978,
1943-09-06,0,0,979,
1943-09-07,0,0,980,
1943-09-08,6.1,0.0061,981,
1943-09-09,8.400001,0.008400001,982,
1943-09-10,0,0,983,
1943-09-11,0.8,0.0008,984,
1943-09-12,2.5,0.0025,985,
1943-09-13,2.3,0.0023,986,
1943-09-14,0,0,987,
1943-09-15,0,0,988,
1943-09-16,0,0,989,
1943-09-17,0,0,990,
1943-09-18,0,0,991,
1943-09-19,0,0,992,
1943-09-20,0,0,993,
1943-09-21,0,0,994,
1943-09-22,10.2,0.0102,995,
1943-09-23,0.5,0.0005,996,
1943-09-24,4.6,0.0046,997,
1943-09-25,0,0,998,
1943-09-26,2,0.002,999,
1943-09-27,27.4,0.0274,1000,
1943-09-28,8.6,0.0086,1001,
1943-09-29,23.1,0.0231,1002,
1943-09-30,24.1,0.0241,1003,
1943-10-01,0,0,1004,
1943-10-02,0,0,1005,
1943-10-03,0,0,1006,
1943-10-04,0,0,1007,
1943-10-05,0,0,1008,
1943-10-06,0,0,1009,
1943-10-07,0,0,1010,
1943-10-08,0,0,1011,
1943-10-09,9.7,0.0097,1012,
1943-10-10,0,0,1013,
1943-10-11,0,0,1014,
1943-10-12,1,0.001,1015,
1943-10-13,0,0,1016,
1943-10-14,0,0,1017,
1943-10-15,0,0,1018,
1943-10-16,0,0,1019,
1943-10-17,0,0,1020,
1943-10-18,0,0,1021,
1943-10-19,0,0,1022,
1943-10-20,0,0,1023,
1943-10-21,0,0,1024,
1943-10-22,0,0,1025,
1943-10-23,1.8,0.0018,1026,
1943-10-24,36.8,0.0368,1027,
1943-10-25,8.900001,0.008900001,1028,
1943-10-26,0,0,1029,
1943-10-27,0,0,1030,
1943-10-28,0,0,1031,
1943-10-29,0,0,1032,
1943-10-30,0,0,1033,
1943-10-31,0,0,1034,
1943-11-01,0,0,1035,
1943-11-02,0,0,1036,
1943-11-03,6.9,0.0069,1037,
1943-11-04,2,0.002,1038,
1943-11-05,10.9,0.0109,1039,
1943-11-06,2.3,0.0023,1040,
1943-11-07,3.8,0.0038,1041,
1943-11-08,0,0,1042,
1943-11-09,0,0,1043,
1943-11-10,9.900001,0.009900001,1044,
1943-11-11,1,0.001,1045,
1943-11-12,51.1,0.0511,1046,
1943-11-13,2,0.002,1047,
1943-11-14,3.3,0.0033,1048,
1943-11-15,34.3,0.0343,1049,
1943-11-16,53.1,0.0531,1050,
1943-11-17,0,0,1051,
1943-11-18,0,0,1052,
1943-11-19,0,0,1053,
1943-11-20,0,0,1054,
1943-11-21,0,0,1055,
1943-11-22,0,0,1056,
1943-11-23,0,0,1057,
1943-11-24,0,0,1058,
1943-11-25,0,0,1059,
1943-11-26,0,0,1060,
1943-11-27,0,0,1061,
1943-11-28,0,0,1062,
1943-11-29,0,0,1063,
1943-11-30,5.8,0.0058,1064,
1943-12-01,0,0,1065,
1943-12-02,0,0,1066,
1943-12-03,6.4,0.0064,1067,
1943-12-04,67.6,0.0676,1068,
1943-12-05,28.2,0.0282,1069,
1943-12-06,0,0,1070,
1943-12-07,8.900001,0.008900001,1071,
1943-12-08,0,0,1072,
1943-12-09,0,0,1073,
1943-12-10,0,0,1074,
1943-12-11,0,0,1075,
1943-12-12,0,0,1076,
1943-12-13,0,0,1077,
1943-12-14,0,0,1078,
1943-12-15,0,0,1079,
1943-12-16,0,0,1080,
1943-12-17,1.5,0.0015,1081,
1943-12-18,3,0.003,1082,
1943-12-19,1.8,0.0018,1083,
1943-12-20,1,0.001,1084,
1943-12-21,0,0,1085,
1943-12-22,0,0,1086,
1943-12-23,0,0,1087,
1943-12-24,0,0,1088,
1943-12-25,0,0,1089,
1943-12-26,0,0,1090,
1943-12-27,0,0,1091,
1943-12-28,3.6,0.0036,1092,
1943-12-29,3.3,0.0033,1093,
1943-12-30,29.7,0.0297,1094,
1943-12-31,6.1,0.0061,1095,
1944-01-01,8.400001,0.008400001,1096,
1944-01-02,0,0,1097,
1944-01-03,0,0,1098,
1944-01-04,0,0,1099,
1944-01-05,0,0,1100,
1944-01-06,0,0,1101,
1944-01-07,0,0,1102,
1944-01-08,0,0,1103,
1944-01-09,3.8,0.0038,1104,
1944-01-10,1,0.001,1105,
1944-01-11,0,0,1106,
1944-01-12,0,0,1107,
1944-01-13,0,0,1108,
1944-01-14,0,0,1109,
1944-01-15,0,0,1110,
1944-01-16,0,0,1111,
1944-01-17,0,0,1112,
1944-01-18,0,0,1113,
1944-01-19,0,0,1114,
1944-01-20,0,0,1115,
1944-01-21,0,0,1116,
1944-01-22,0,0,1117,
1944-01-23,0,0,1118,
1944-01-24,0,0,1119,
1944-01-25,0,0,1120,
1944-01-26,0,0,1121,
1944-01-27,0,0,1122,
1944-01-28,0,0,1123,
1944-01-29,0,0,1124,
1944-01-30,0,0,1125,
1944-01-31,0,0,1126,
1944-02-01,0,0,1127,
1944-02-02,0,0,1128,
1944-02-03,0,0,1129,
1944-02-04,0,0,1130,
1944-02-05,0,0,1131,
1944-02-06,0,0,1132,
1944-02-07,0,0,1133,
1944-02-08,0,0,1134,
1944-02-09,0,0,1135,
1944-02-10,0,0,1136,
1944-02-11,0,0,1137,
1944-02-12,0,0,1138,
1944-02-13,0,0,1139,
1944-02-14,0,0,1140,
1944-02-15,0,0,1141,
1944-02-16,0,0,1142,
1944-02-17,0,0,1143,
1944-02-18,0,0,1144,
1944-02-19,0,0,1145,
1944-02-20,0,0,1146,
1944-02-21,0,0,1147,
1944-02-22,0,0,1148,
1944-02-23,0,0,1149,
1944-02-24,0,0,1150,
1944-02-25,0,0,1151,
1944-02-26,0,0,1152,
1944-02-27,0,0,1153,
1944-02-28,0,0,1154,
1944-02-29,0,0,1155,
1944-03-01,0,0,1156,
1944-03-02,0,0,1157,
1944-03-03,0,0,1158,
1944-03-04,0,0,1159,
1944-03-05,0,0,1160,
1944-03-06,0,0,1161,
1944-03-07,0,0,1162,
1944-03-08,0,0,1163,
1944-03-09,0,0,1164,
1944-03-10,0,0,1165,
1944-03-11,0,0,1166,
1944-03-12,0,0,1167,
1944-03-13,0,0,1168,
1944-03-14,0,0,1169,
1944-03-15,0,0,1170,
1944-03-16,0,0,1171,
1944-03-17,0,0,1172,
1944-03-18,0,0,1173,
1944-03-19,0,0,1174,
1944-03-20,0,0,1175,
1944-03-21,0,0,1176,
1944-03-22,0,0,1177,
1944-03-23,0,0,1178,
1944-03-24,0,0,1179,
1944-03-25,0,0,1180,
1944-03-26,0,0,1181,
1944-03-27,0,0,1182,
1944-03-28,0,0,1183,
1944-03-29,0,0,1184,
1944-03-30,0,0,1185,
1944-03-31,1.5,0.0015,1186,
1944-04-01,0,0,1187,
1944-04-02,0,0,1188,
1944-04-03,0,0,1189,
1944-04-04,0,0,1190,
1944-04-05,0,0,1191,
1944-04-06,0,0,1192,
1944-04-07,0,0,1193,
1944-04-08,0,0,1194,
1944-04-09,0,0,1195,
1944-04-10,2.5,0.0025,1196,
1944-04-11,0,0,1197,
1944-04-12,0,0,1198,
1944-04-13,0,0,1199,
1944-04-14,0,0,1200,
1944-04-15,0,0,1201,
1944-04-16,0,0,1202,
1944-04-17,1.8,0.0018,1203,
1944-04-18,0,0,1204,
1944-04-19,0,0,1205,
1944-04-20,0,0,1206,
1944-04-21,0,0,1207,
1944-04-22,0,0,1208,
1944-04-23,0,0,1209,
1944-04-24,0,0,1210,
1944-04-25,0,0,1211,
1944-04-26,0,0,1212,
1944-04-27,0,0,1213,
1944-04-28,0,0,1214,
1944-04-29,0,0,1215,
1944-04-30,0,0,1216,
1944-05-01,0,0,1217,
1944-05-02,0,0,1218,
1944-05-03,10.2,0.0102,1219,
1944-05-04,0,0,1220,
1944-05-05,0.5,0.0005,1221,
1944-05-06,0,0,1222,
1944-05-07,0,0,1223,
1944-05-08,0,0,1224,
1944-05-09,2.8,0.0028,1225,
1944-05-10,0,0,1226,
1944-05-11,0,0,1227,
1944-05-12,42.2,0.0422,1228,
1944-05-13,0,0,1229,
1944-05-14,9.1,0.0091,1230,
1944-05-15,1.3,0.0013,1231,
1944-05-16,4.8,0.0048,1232,
1944-05-17,0,0,1233,
1944-05-18,0,0,1234,
1944-05-19,0,0,1235,
1944-05-20,0,0,1236,
1944-05-21,0,0,1237,
1944-05-22,0,0,1238,
1944-05-23,15.2,0.0152,1239,
1944-05-24,0,0,1240,
1944-05-25,0,0,1241,
1944-05-26,0,0,1242,
1944-05-27,0,0,1243,
1944-05-28,7.1,0.0071,1244,
1944-05-29,1,0.001,1245,
1944-05-30,0,0,1246,
1944-05-31,0,0,1247,
1944-06-01,1,0.001,1248,
1944-06-02,0,0,1249,
1944-06-03,0,0,1250,
1944-06-04,0,0,1251,
1944-06-05,0,0,1252,
1944-06-06,0,0,1253,
1944-06-07,0,0,1254,
1944-06-08,0,0,1255,
1944-06-09,0,0,1256,
1944-06-10,0,0,1257,
1944-06-11,0,0,1258,
1944-06-12,0,0,1259,
1944-06-13,0,0,1260,
1944-06-14,0,0,1261,
1944-06-15,0,0,1262,
1944-06-16,0,0,1263,
1944-06-17,0,0,1264,
1944-06-18,0.8,0.0008,1265,
1944-06-19,0,0,1266,
1944-06-20,0,0,1267,
1944-06-21,0,0,1268,
1944-06-22,0,0,1269,
1944-06-23,0,0,1270,
1944-06-24,0,0,1271,
1944-06-25,0,0,1272,
1944-06-26,0,0,1273,
1944-06-27,0,0,1274,
1944-06-28,0,0,1275,
1944-06-29,0,0,1276,
1944-06-30,0,0,1277,
1944-07-01,0,0,1278,
1944-07-02,1.5,0.0015,1279,
1944-07-03,0,0,1280,
1944-07-04,0,0,1281,
1944-07-05,0,0,1282,
1944-07-06,0,0,1283,
1944-07-07,0,0,1284,
1944-07-08,0,0,1285,
1944-07-09,0,0,1286,
1944-07-10,2.3,0.0023,1287,
1944-07-11,63,0.063,1288,
1944-07-12,0,0,1289,
1944-07-13,0,0,1290,
1944-07-14,0,0,1291,
1944-07-15,0,0,1292,
1944-07-16,0,0,1293,
1944-07-17,0,0,1294,
1944-07-18,0,0,1295,
1944-07-19,0,0,1296,
1944-07-20,0,0,1297,
1944-07-21,0,0,1298,
1944-07-22,0,0,1299,
1944-07-23,0,0,1300,
1944-07-24,9.1,0.0091,1301,
1944-07-25,0,0,1302,
1944-07-26,0,0,1303,
1944-07-27,0,0,1304,
1944-07-28,0,0,1305,
1944-07-29,0,0,1306,
1944-07-30,0,0,1307,
1944-07-31,0,0,1308,
1944-08-01,0,0,1309,
1944-08-02,0,0,1310,
1944-08-03,0,0,1311,
1944-08-04,0,0,1312,
1944-08-05,0,0,1313,
1944-08-06,0,0,1314,
1944-08-07,0,0,1315,
1944-08-08,0,0,1316,
1944-08-09,0,0,1317,
1944-08-10,0,0,1318,
1944-08-11,0,0,1319,
1944-08-12,0,0,1320,
1944-08-13,0,0,1321,
1944-08-14,0,0,1322,
1944-08-15,0,0,1323,
1944-08-16,47.5,0.0475,1324,
1944-08-17,0,0,1325,
1944-08-18,0,0,1326,
1944-08-19,2.8,0.0028,1327,
1944-08-20,0,0,1328,
1944-08-21,0,0,1329,
1944-08-22,0,0,1330,
1944-08-23,0,0,1331,
1944-08-24,3.6,0.0036,1332,
1944-08-25,0,0,1333,
1944-08-26,39.9,0.0399,1334,
1944-08-27,0,0,1335,
1944-08-28,1.5,0.0015,1336,
1944-08-29,40.9,0.0409,1337,
1944-08-30,0,0,1338,
1944-08-31,0,0,1339,
1944-09-01,0,0,1340,
1944-09-02,0,0,1341,
1944-09-03,13.5,0.0135,1342,
1944-09-04,0,0,1343,
1944-09-05,0,0,1344,
1944-09-06,0,0,1345,
1944-09-07,0,0,1346,
1944-09-08,0,0,1347,
1944-09-09,0,0,1348,
1944-09-10,0,0,1349,
1944-09-11,0,0,1350,
1944-09-12,0,0,1351,
1944-09-13,0,0,1352,
1944-09-14,0,0,1353,
1944-09-15,0,0,1354,
1944-09-16,0,0,1355,
1944-09-17,0,0,1356,
1944-09-18,0,0,1357,
1944-09-19,0,0,1358,
1944-09-20,41.1,0.0411,1359,
1944-09-21,1.8,0.0018,1360,
1944-09-22,0,0,1361,
1944-09-23,0,0,1362,
1944-09-24,0,0,1363,
1944-09-25,0,0,1364,
1944-09-26,0,0,1365,
1944-09-27,0,0,1366,
1944-09-28,34.8,0.0348,1367,
1944-09-29,0,0,1368,
1944-09-30,0,0,1369,
1944-10-01,0,0,1370,
1944-10-02,0,0,1371,
1944-10-03,3.3,0.0033,1372,
1944-10-04,0,0,1373,
1944-10-05,33.8,0.0338,1374,
1944-10-06,31.8,0.0318,1375,
1944-10-07,0,0,1376,
1944-10-08,0,0,1377,
1944-10-09,0,0,1378,
1944-10-10,1.8,0.0018,1379,
1944-10-11,5.1,0.0051,1380,
1944-10-12,0,0,1381,
1944-10-13,0,0,1382,
1944-10-14,0,0,1383,
1944-10-15,0,0,1384,
1944-10-16,6.6,0.0066,1385,
1944-10-17,19.1,0.0191,1386,
1944-10-18,34,0.034,1387,
1944-10-19,0,0,1388,
1944-10-20,1.3,0.0013,1389,
1944-10-21,8.900001,0.008900001,1390,
1944-10-22,0,0,1391,
1944-10-23,0,0,1392,
1944-10-24,0,0,1393,
1944-10-25,13,0.013,1394,
1944-10-26,31.8,0.0318,1395,
1944-10-27,0,0,1396,
1944-10-28,0,0,1397,
1944-10-29,0,0,1398,
1944-10-30,0,0,1399,
1944-10-31,0,0,1400,
1944-11-01,0,0,1401,
1944-11-02,0,0,1402,
1944-11-03,0,0,1403,
1944-11-04,0,0,1404,
1944-11-05,0,0,1405,
1944-11-06,0,0,1406,
1944-11-07,0,0,1407,
1944-11-08,0,0,1408,
1944-11-09,0,0,1409,
1944-11-10,0,0,1410,
1944-11-11,0,0,1411,
1944-11-12,0,0,1412,
1944-11-13,0,0,1413,
1944-11-14,0,0,1414,
1944-11-15,0,0,1415,
1944-11-16,0,0,1416,
1944-11-17,0,0,1417,
1944-11-18,0,0,1418,
1944-11-19,0,0,1419,
1944-11-20,0,0,1420,
1944-11-21,0,0,1421,
1944-11-22,0,0,1422,
1944-11-23,0,0,1423,
1944-11-24,0,0,1424,
1944-11-25,0,0,1425,
1944-11-26,0,0,1426,
1944-11-27,0,0,1427,
1944-11-28,0,0,1428,
1944-11-29,0,0,1429,
1944-11-30,0,0,1430,
1944-12-01,0,0,1431,
1944-12-02,1.5,0.0015,1432,
1944-12-03,1,0.001,1433,
1944-12-04,1.5,0.0015,1434,
1944-12-05,0,0,1435,
1944-12-06,0,0,1436,
1944-12-07,0,0,1437,
1944-12-08,0,0,1438,
1944-12-09,0,0,1439,
1944-12-10,0,0,1440,
1944-12-11,0,0,1441,
1944-12-12,0,0,1442,
1944-12-13,0,0,1443,
1944-12-14,0,0,1444,
1944-12-15,0,0,1445,
1944-12-16,3.6,0.0036,1446,
1944-12-17,7.9,0.0079,1447,
1944-12-18,0,0,1448,
1944-12-19,0,0,1449,
1944-12-20,4.3,0.0043,1450,
1944-12-21,0,0,1451,
1944-12-22,0,0,1452,
1944-12-23,0,0,1453,
1944-12-24,0,0,1454,
1944-12-25,0,0,1455,
1944-12-26,0,0,1456,
1944-12-27,0,0,1457,
1944-12-28,0,0,1458,
1944-12-29,0,0,1459,
1944-12-30,0,0,1460,
1944-12-31,0,0,1461,
1945-01-01,0,0,1462,
1945-01-02,0,0,1463,
1945-01-03,0,0,1464,
1945-01-04,0,0,1465,
1945-01-05,0,0,1466,
1945-01-06,0,0,1467,
1945-01-07,0,0,1468,
1945-01-08,0,0,1469,
1945-01-09,0,0,1470,
1945-01-10,0,0,1471,
1945-01-11,0,0,1472,
1945-01-12,0,0,1473,
1945-01-13,0,0,1474,
1945-01-14,0,0,1475,
1945-01-15,0,0,1476,
1945-01-16,0,0,1477,
1945-01-17,0,0,1478,
1945-01-18,0,0,1479,
1945-01-19,0,0,1480,
1945-01-20,0,0,1481,
1945-01-21,0,0,1482,
1945-01-22,0,0,1483,
1945-01-23,0,0,1484,
1945-01-24,0,0,1485,
1945-01-25,0,0,1486,
1945-01-26,0,0,1487,
1945-01-27,0,0,1488,
1945-01-28,0,0,1489,
1945-01-29,0,0,1490,
1945-01-30,0,0,1491,
1945-01-31,0,0,1492,
1945-02-01,0,0,1493,
1945-02-02,0,0,1494,
1945-02-03,0,0,1495,
1945-02-04,0,0,1496,
1945-02-05,0,0,1497,
1945-02-06,0,0,1498,
1945-02-07,0,0,1499,
1945-02-08,0,0,1500,
1945-02-09,0,0,1501,
1945-02-10,0,0,1502,
1945-02-11,0,0,1503,
1945-02-12,0,0,1504,
1945-02-13,0,0,1505,
1945-02-14,0,0,1506,
1945-02-15,0,0,1507,
1945-02-16,0,0,1508,
1945-02-17,0,0,1509,
1945-02-18,0,0,1510,
1945-02-19,0,0,1511,
1945-02-20,7.9,0.0079,1512,
1945-02-21,0,0,1513,
1945-02-22,0,0,1514,
1945-02-23,0,0,1515,
1945-02-24,0,0,1516,
1945-02-25,0,0,1517,
1945-02-26,0,0,1518,
1945-02-27,0,0,1519,
1945-02-28,0,0,1520,
1945-03-01,0,0,1521,
1945-03-02,0,0,1522,
1945-03-03,0,0,1523,
1945-03-04,0,0,1524,
1945-03-05,0,0,1525,
1945-03-06,0,0,1526,
1945-03-07,0,0,1527,
1945-03-08,0,0,1528,
1945-03-09,0,0,1529,
1945-03-10,0,0,1530,
1945-03-11,0,0,1531,
1945-03-12,0,0,1532,
1945-03-13,0,0,1533,
1945-03-14,0,0,1534,
1945-03-15,0,0,1535,
1945-03-16,0,0,1536,
1945-03-17,0,0,1537,
1945-03-18,0,0,1538,
1945-03-19,1,0.001,1539,
1945-03-20,0,0,1540,
1945-03-21,0,0,1541,
1945-03-22,0,0,1542,
1945-03-23,0,0,1543,
1945-03-24,0,0,1544,
1945-03-25,0,0,1545,
1945-03-26,0,0,1546,
1945-03-27,0,0,1547,
1945-03-28,0,0,1548,
1945-03-29,6.6,0.0066,1549,
1945-03-30,0,0,1550,
1945-03-31,0,0,1551,
1945-04-01,0,0,1552,
1945-04-02,0,0,1553,
1945-04-03,0,0,1554,
1945-04-04,0,0,1555,
1945-04-05,0,0,1556,
1945-04-06,2.8,0.0028,1557,
1945-04-07,0,0,1558,
1945-04-08,1.3,0.0013,1559,
1945-04-09,0.3,0.0003,1560,
1945-04-10,0,0,1561,
1945-04-11,0,0,1562,
1945-04-12,2.8,0.0028,1563,
1945-04-13,17.8,0.0178,1564,
1945-04-14,0,0,1565,
1945-04-15,0,0,1566,
1945-04-16,1.5,0.0015,1567,
1945-04-17,10.2,0.0102,1568,
1945-04-18,0,0,1569,
1945-04-19,0,0,1570,
1945-04-20,0,0,1571,
1945-04-21,0,0,1572,
1945-04-22,0,0,1573,
1945-04-23,0,0,1574,
1945-04-24,0,0,1575,
1945-04-25,0,0,1576,
1945-04-26,0,0,1577,
1945-04-27,10.2,0.0102,1578,
1945-04-28,0,0,1579,
1945-04-29,0,0,1580,
1945-04-30,0,0,1581,
1945-05-01,0,0,1582,
1945-05-02,0,0,1583,
1945-05-03,0,0,1584,
1945-05-04,0,0,1585,
1945-05-05,0,0,1586,
1945-05-06,0,0,1587,
1945-05-07,0,0,1588,
1945-05-08,0,0,1589,
1945-05-09,0,0,1590,
1945-05-10,4.6,0.0046,1591,
1945-05-11,12.7,0.0127,1592,
1945-05-12,0,0,1593,
1945-05-13,0,0,1594,
1945-05-14,17.5,0.0175,1595,
1945-05-15,0,0,1596,
1945-05-16,11.2,0.0112,1597,
1945-05-17,0,0,1598,
1945-05-18,0,0,1599,
1945-05-19,0,0,1600,
1945-05-20,0,0,1601,
1945-05-21,24.6,0.0246,1602,
1945-05-22,0,0,1603,
1945-05-23,0.8,0.0008,1604,
1945-05-24,0,0,1605,
1945-05-25,0,0,1606,
1945-05-26,0,0,1607,
1945-05-27,0,0,1608,
1945-05-28,0.5,0.0005,1609,
1945-05-29,70.6,0.0706,1610,
1945-05-30,5.1,0.0051,1611,
1945-05-31,0,0,1612,
1945-06-01,2.8,0.0028,1613,
1945-06-02,15.7,0.0157,1614,
1945-06-03,0,0,1615,
1945-06-04,1,0.001,1616,
1945-06-05,5.6,0.0056,1617,
1945-06-06,1.8,0.0018,1618,
1945-06-07,0,0,1619,
1945-06-08,0,0,1620,
1945-06-09,0,0,1621,
1945-06-10,0,0,1622,
1945-06-11,0,0,1623,
1945-06-12,0,0,1624,
1945-06-13,0,0,1625,
1945-06-14,0,0,1626,
1945-06-15,0,0,1627,
1945-06-16,0,0,1628,
1945-06-17,0,0,1629,
1945-06-18,5.1,0.0051,1630,
1945-06-19,1,0.001,1631,
1945-06-20,0,0,1632,
1945-06-21,0,0,1633,
1945-06-22,0,0,1634,
1945-06-23,0,0,1635,
1945-06-24,0,0,1636,
1945-06-25,0.8,0.0008,1637,
1945-06-26,0,0,1638,
1945-06-27,0,0,1639,
1945-06-28,0,0,1640,
1945-06-29,0,0,1641,
1945-06-30,0,0,1642,
1945-07-01,0,0,1643,
1945-07-02,0,0,1644,
1945-07-03,0,0,1645,
1945-07-04,0,0,1646,
1945-07-05,0,0,1647,
1945-07-06,0,0,1648,
1945-07-07,0,0,1649,
1945-07-08,2.5,0.0025,1650,
1945-07-09,2.8,0.0028,1651,
1945-07-10,0,0,1652,
1945-07-11,0,0,1653,
1945-07-12,0,0,1654,
1945-07-13,0,0,1655,
1945-07-14,0,0,1656,
1945-07-15,1.5,0.0015,1657,
1945-07-16,0,0,1658,
1945-07-17,0,0,1659,
1945-07-18,0,0,1660,
1945-07-19,0,0,1661,
1945-07-20,0,0,1662,
1945-07-21,0,0,1663,
1945-07-22,0,0,1664,
1945-07-23,0,0,1665,
1945-07-24,0,0,1666,
1945-07-25,0,0,1667,
1945-07-26,0,0,1668,
1945-07-27,0,0,1669,
1945-07-28,0,0,1670,
1945-07-29,0,0,1671,
1945-07-30,0,0,1672,
1945-07-31,0,0,1673,
1945-08-01,0,0,1674,
1945-08-02,0,0,1675,
1945-08-03,0,0,1676,
1945-08-04,0,0,1677,
1945-08-05,0,0,1678,
1945-08-06,5.1,0.0051,1679,
1945-08-07,0,0,1680,
1945-08-08,0,0,1681,
1945-08-09,0,0,1682,
1945-08-10,3,0.003,1683,
1945-08-11,0,0,1684,
1945-08-12,28.4,0.0284,1685,
1945-08-13,1.3,0.0013,1686,
1945-08-14,1.3,0.0013,1687,
1945-08-15,0,0,1688,
1945-08-16,12.7,0.0127,1689,
1945-08-17,0,0,1690,
1945-08-18,0,0,1691,
1945-08-19,9.7,0.0097,1692,
1945-08-20,7.9,0.0079,1693,
1945-08-21,0,0,1694,
1945-08-22,0.8,0.0008,1695,
1945-08-23,0,0,1696,
1945-08-24,0,0,1697,
1945-08-25,0,0,1698,
1945-08-26,0,0,1699,
1945-08-27,43.7,0.0437,1700,
1945-08-28,4.8,0.0048,1701,
1945-08-29,32.5,0.0325,1702,
1945-08-30,0.5,0.0005,1703,
1945-08-31,40.4,0.0404,1704,
1945-09-01,1.3,0.0013,1705,
1945-09-02,0,0,1706,
1945-09-03,0,0,1707,
1945-09-04,0,0,1708,
1945-09-05,0,0,1709,
1945-09-06,0,0,1710,
1945-09-07,0,0,1711,
1945-09-08,0,0,1712,
1945-09-09,0,0,1713,
1945-09-10,0,0,1714,
1945-09-11,5.8,0.0058,1715,
1945-09-12,8.1,0.0081,1716,
1945-09-13,32,0.032,1717,
1945-09-14,1.8,0.0018,1718,
1945-09-15,0,0,1719,
1945-09-16,0,0,1720,
1945-09-17,0.8,0.0008,1721,
1945-09-18,17.5,0.0175,1722,
1945-09-19,0,0,1723,
1945-09-20,3,0.003,1724,
1945-09-21,0,0,1725,
1945-09-22,0,0,1726,
1945-09-23,3,0.003,1727,
1945-09-24,11.9,0.0119,1728,
1945-09-25,4.8,0.0048,1729,
1945-09-26,0,0,1730,
1945-09-27,0,0,1731,
1945-09-28,0,0,1732,
1945-09-29,0,0,1733,
1945-09-30,0,0,1734,
1945-10-01,0,0,1735,
1945-10-02,0,0,1736,
1945-10-03,0,0,1737,
1945-10-04,6.6,0.0066,1738,
1945-10-05,32.5,0.0325,1739,
1945-10-06,43.4,0.0434,1740,
1945-10-07,2.3,0.0023,1741,
1945-10-08,5.1,0.0051,1742,
1945-10-09,1,0.001,1743,
1945-10-10,10.9,0.0109,1744,
1945-10-11,1.3,0.0013,1745,
1945-10-12,57.7,0.0577,1746,
1945-10-13,87.6,0.0876,1747,
1945-10-14,0,0,1748,
1945-10-15,1.3,0.0013,1749,
1945-10-16,0,0,1750,
1945-10-17,0,0,1751,
1945-10-18,2,0.002,1752,
1945-10-19,0,0,1753,
1945-10-20,0,0,1754,
1945-10-21,0,0,1755,
1945-10-22,0,0,1756,
1945-10-23,0,0,1757,
1945-10-24,0,0,1758,
1945-10-25,0,0,1759,
1945-10-26,0,0,1760,
1945-10-27,0,0,1761,
1945-10-28,0,0,1762,
1945-10-29,0,0,1763,
1945-10-30,0,0,1764,
1945-10-31,0,0,1765,
1945-11-01,0,0,1766,
1945-11-02,0,0,1767,
1945-11-03,46.2,0.0462,1768,
1945-11-04,0,0,1769,
1945-11-05,0,0,1770,
1945-11-06,0,0,1771,
1945-11-07,0.8,0.0008,1772,
1945-11-08,1.3,0.0013,1773,
1945-11-09,1.5,0.0015,1774,
1945-11-10,0.8,0.0008,1775,
1945-11-11,0.8,0.0008,1776,
1945-11-12,0,0,1777,
1945-11-13,0.8,0.0008,1778,
1945-11-14,1.8,0.0018,1779,
1945-11-15,15,0.015,1780,
1945-11-16,8.900001,0.008900001,1781,
1945-11-17,1.8,0.0018,1782,
1945-11-18,3.3,0.0033,1783,
1945-11-19,0,0,1784,
1945-11-20,1,0.001,1785,
1945-11-21,3.8,0.0038,1786,
1945-11-22,14,0.014,1787,
1945-11-23,2,0.002,1788,
1945-11-24,0,0,1789,
1945-11-25,1,0.001,1790,
1945-11-26,0.5,0.0005,1791,
1945-11-27,0,0,1792,
1945-11-28,0,0,1793,
1945-11-29,0,0,1794,
1945-11-30,0,0,1795,
1945-12-01,0,0,1796,
1945-12-02,0,0,1797,
1945-12-03,0,0,1798,
1945-12-04,0,0,1799,
1945-12-05,0,0,1800,
1945-12-06,0,0,1801,
1945-12-07,0,0,1802,
1945-12-08,0,0,1803,
1945-12-09,0,0,1804,
1945-12-10,0,0,1805,
1945-12-11,0,0,1806,
1945-12-12,0,0,1807,
1945-12-13,0,0,1808,
1945-12-14,0,0,1809,
1945-12-15,0,0,1810,
1945-12-16,0,0,1811,
1945-12-17,0,0,1812,
1945-12-18,0,0,1813,
1945-12-19,0,0,1814,
1945-12-20,0,0,1815,
1945-12-21,0,0,1816,
1945-12-22,0,0,1817,
1945-12-23,0,0,1818,
1945-12-24,0,0,1819,
1945-12-25,0,0,1820,
1945-12-26,0,0,1821,
1945-12-27,0,0,1822,
1945-12-28,0,0,1823,
1945-12-29,0,0,1824,
1945-12-30,0,0,1825,
1945-12-31,0,0,1826,
1946-01-01,0,0,1827,
1946-01-02,0,0,1828,
1946-01-03,0,0,1829,
1946-01-04,1.3,0.0013,1830,
1946-01-05,0,0,1831,
1946-01-06,0,0,1832,
1946-01-07,0,0,1833,
1946-01-08,0,0,1834,
1946-01-09,0,0,1835,
1946-01-10,0,0,1836,
1946-01-11,0,0,1837,
1946-01-12,0,0,1838,
1946-01-13,0,0,1839,
1946-01-14,0,0,1840,
